filename	sentno	begin	end	gender	number	category	mentions
ConanDoyle_SherlockHolmesDeAgraSchat	222	15	17	n	pl	OBJ	eenige boeken
ConanDoyle_SherlockHolmesDeAgraSchat	222	18	25	n	pl	MISC	een groot aantal curiositeiten van de Andaman-eilanden
ConanDoyle_SherlockHolmesDeAgraSchat	222	23	25	n	pl	LOC.land	de Andaman-eilanden, de Andaman-eilanden
ConanDoyle_SherlockHolmesDeAgraSchat	223	2	5	fm	sg	PER.misc	een der officieren, die
ConanDoyle_SherlockHolmesDeAgraSchat	223	8	14	n	sg	MISC	de bewaking der daar verbannen misdadigers
ConanDoyle_SherlockHolmesDeAgraSchat	223	10	14	fm	pl	PER.misc	der daar verbannen misdadigers
ConanDoyle_SherlockHolmesDeAgraSchat	224	3	10	m	sg	PER.fic	een of ander vriend in de stad, Majoor Sholto, De Majoor, hem, hem, Majoor Sholto van Upper Norwood, oud-gediende van het 34e regiment Bombay-Infanterie, De eenige persoon in Londen, dien, Majoor Sholto, Majoor Sholto, Sholto, zijn, Sholto's, Sholto's, Majoor Sholto, een bizonder vriend van mijn papa, den Majoor, Hij, Mijn vader, Majoor John Sholto, Hij, zijn, zich, Hij, hij, zich, zijn, onzen vader, zijne, hij, hij, zijn, hem, onzen vader, Hij, hij, Onze vader, hem, hij, hij, zijn, mijn vader, mijn vader, hij, Hij, hij, hij, zijn, hij, hij, Hij, hij, hij, hij, zijn, hij, hij, Hij, hij, zijn, zijn, Ik, hij, mij, mijne, mijn, mijn, ik, mij, mij, ik, mijn, ik, ik, Ik, hij
ConanDoyle_SherlockHolmesDeAgraSchat	225	1	2	n	sg	MISC	Zoover
ConanDoyle_SherlockHolmesDeAgraSchat	225	2	3	fm	pl	PER.misc	wij, Wij
ConanDoyle_SherlockHolmesDeAgraSchat	226	13	15	n	sg	LOC.bc	Upper Norwood, Upper Norwood, Upper Norwood
ConanDoyle_SherlockHolmesDeAgraSchat	228	1	4	n	sg	MISC	Een vreemdsoortig geval
ConanDoyle_SherlockHolmesDeAgraSchat	229	1	3	n	sg	MISC	Het vreemdsoortige
ConanDoyle_SherlockHolmesDeAgraSchat	230	14	18	n	sg	MISC	den 4en Mei 1882, dat tijdstip, dienzelfden dag, dien dag, denzelfden datum
ConanDoyle_SherlockHolmesDeAgraSchat	230	22	29	n	sg	MISC	"een advertentie in de "" =Times= "", waarin, advertentie"
ConanDoyle_SherlockHolmesDeAgraSchat	230	25	29	n	sg	ORG.com	"de "" =Times= "", de "" Times """
ConanDoyle_SherlockHolmesDeAgraSchat	230	34	40	n	sg	LOC.punt	het adres van Miss Mary Morstan, mijn adres
ConanDoyle_SherlockHolmesDeAgraSchat	230	42	44	n	sg	PKM.in	de verklaring
ConanDoyle_SherlockHolmesDeAgraSchat	230	47	49	n	sg	PKM.in	haar belang
ConanDoyle_SherlockHolmesDeAgraSchat	232	7	13	fm	sg	PER.fic	het gezin van Mrs. Cecil Forrester
ConanDoyle_SherlockHolmesDeAgraSchat	233	1	3	n	sg	PKM.in	haar raad
ConanDoyle_SherlockHolmesDeAgraSchat	234	7	9	n	pl	OBJ	de post
ConanDoyle_SherlockHolmesDeAgraSchat	234	9	15	n	sg	OBJ	een aan mij geadresseerd kartonnen doosje, zich
ConanDoyle_SherlockHolmesDeAgraSchat	234	19	25	n	sg	OBJ	een zeer groote , schitterende parel, een zelfde parel, een kostbaar geschenk, dat
ConanDoyle_SherlockHolmesDeAgraSchat	236	10	13	n	sg	OBJ	een gelijksoortige doos, die
ConanDoyle_SherlockHolmesDeAgraSchat	236	21	26	n	sg	MISC	eenige aanwijzing omtrent den afzender
ConanDoyle_SherlockHolmesDeAgraSchat	236	24	26	fm	sg	PER.misc	den afzender, den besteller, Een zonderling man, Uw onbekende vriend, Uw briefschrijver, dezen knaap, Een man van zaken en tamelijk vast van karakter, zijn, zijne, zijne, een onbekende
ConanDoyle_SherlockHolmesDeAgraSchat	237	0	1	fm	pl	PER.misc	Zij, zij, zij, zes der prachtigste paarlen, die, de paarlen, paarlen, de geschenken, paarlen
ConanDoyle_SherlockHolmesDeAgraSchat	237	3	5	fm	sg	PER.misc	een deskundige
ConanDoyle_SherlockHolmesDeAgraSchat	239	2	5	n	sg	OBJ	een platte doos, haar doos met paarlen
ConanDoyle_SherlockHolmesDeAgraSchat	240	16	18	n	sg	MISC	iets anders, Dat
ConanDoyle_SherlockHolmesDeAgraSchat	242	2	4	n	sg	MISC	de reden
ConanDoyle_SherlockHolmesDeAgraSchat	243	3	5	n	sg	OBJ	dezen brief, de brief, een brief, die, een brief, den brief
ConanDoyle_SherlockHolmesDeAgraSchat	244	9	11	n	sg	OBJ	de enveloppe, Enveloppe van six-pence het pak
ConanDoyle_SherlockHolmesDeAgraSchat	247	0	8	n	sg	OBJ	De afdruk van een mansduim in den hoek
ConanDoyle_SherlockHolmesDeAgraSchat	247	3	8	n	sg	PKM.uit	een mansduim in den hoek
ConanDoyle_SherlockHolmesDeAgraSchat	247	6	8	n	sg	MISC	den hoek
ConanDoyle_SherlockHolmesDeAgraSchat	251	11	20	n	sg	OBJ	den derden pilaar van de linkerbuitenzijde van het Lyceum-Theatre, den derden pilaar
ConanDoyle_SherlockHolmesDeAgraSchat	251	15	20	n	sg	LOC.punt	de linkerbuitenzijde van het Lyceum-Theatre
ConanDoyle_SherlockHolmesDeAgraSchat	251	18	20	n	sg	LOC.punt	het Lyceum-Theatre, het Lyceum-Theatre
ConanDoyle_SherlockHolmesDeAgraSchat	252	7	9	fm	pl	PER.misc	twee vrienden, twee vrienden
ConanDoyle_SherlockHolmesDeAgraSchat	253	9	10	n	sg	MISC	gerechtigheid
ConanDoyle_SherlockHolmesDeAgraSchat	257	5	9	n	sg	MISC	een zeer aardig geheim
ConanDoyle_SherlockHolmesDeAgraSchat	258	4	6	n	sg	MISC	de vraag, die
ConanDoyle_SherlockHolmesDeAgraSchat	259	3	4	fm	pl	PER.misc	wij
ConanDoyle_SherlockHolmesDeAgraSchat	262	14	16	n	sg	PKM.in	haar stem
ConanDoyle_SherlockHolmesDeAgraSchat	263	8	10	n	sg	MISC	eene eer
ConanDoyle_SherlockHolmesDeAgraSchat	266	21	23	n	sg	PKM.in	dit handschrift, deze hand, het geschrijf van dezen knaap
ConanDoyle_SherlockHolmesDeAgraSchat	266	27	35	n	pl	LOC.punt	de adressen op de doosjes met de paarlen, ze, een half dozijn stukjes papier, de papiertjes, Zij, de papieren
ConanDoyle_SherlockHolmesDeAgraSchat	266	30	35	n	pl	OBJ	de doosjes met de paarlen
ConanDoyle_SherlockHolmesDeAgraSchat	270	5	7	n	sg	OBJ	de tafel
ConanDoyle_SherlockHolmesDeAgraSchat	270	11	13	n	sg	MISC	het een
ConanDoyle_SherlockHolmesDeAgraSchat	270	14	16	n	sg	MISC	het andere
ConanDoyle_SherlockHolmesDeAgraSchat	271	4	7	n	sg	PKM.uit	een verdraaide hand
ConanDoyle_SherlockHolmesDeAgraSchat	271	25	27	fm	sg	PER.misc	de schrijver, denzelfden persoon
ConanDoyle_SherlockHolmesDeAgraSchat	272	3	5	n	sg	MISC	de #e#
ConanDoyle_SherlockHolmesDeAgraSchat	272	10	15	n	sg	MISC	de krul van de #s#
ConanDoyle_SherlockHolmesDeAgraSchat	272	13	15	n	sg	MISC	de #s#
ConanDoyle_SherlockHolmesDeAgraSchat	274	4	6	n	sg	PKM.in	ijdele hoop
ConanDoyle_SherlockHolmesDeAgraSchat	274	22	23	n	sg	MISC	die
ConanDoyle_SherlockHolmesDeAgraSchat	276	1	3	n	sg	MISC	Dit antwoord
ConanDoyle_SherlockHolmesDeAgraSchat	279	3	5	n	sg	MISC	de zaak
ConanDoyle_SherlockHolmesDeAgraSchat	282	11	14	n	sg	PKM.in	een vriendelijken blik
ConanDoyle_SherlockHolmesDeAgraSchat	282	26	28	n	sg	PKM.uit	haren boezem
ConanDoyle_SherlockHolmesDeAgraSchat	283	2	4	n	sg	OBJ	het venster
ConanDoyle_SherlockHolmesDeAgraSchat	283	9	11	n	sg	LOC.lijn	de straat
ConanDoyle_SherlockHolmesDeAgraSchat	283	22	24	n	sg	PER.misc	een vogel
ConanDoyle_SherlockHolmesDeAgraSchat	283	26	29	fm	sg	MISC	de dichte menigte
ConanDoyle_SherlockHolmesDeAgraSchat	285	9	11	n	sg	PKM.uit	halfgesloten oogen
ConanDoyle_SherlockHolmesDeAgraSchat	287	23	24	fm	sg	PER.misc	u
ConanDoyle_SherlockHolmesDeAgraSchat	289	4	7	n	sg	PKM.in	het grootste belang
ConanDoyle_SherlockHolmesDeAgraSchat	289	13	15	n	sg	PKM.in	uw oordeel
ConanDoyle_SherlockHolmesDeAgraSchat	289	20	22	n	pl	PKM.in	persoonlijke eigenschappen
ConanDoyle_SherlockHolmesDeAgraSchat	290	0	2	fm	sg	PER.misc	Een cliënt, eene eenheid, een factor in een vraagstuk
ConanDoyle_SherlockHolmesDeAgraSchat	290	12	14	n	sg	MISC	een vraagstuk
ConanDoyle_SherlockHolmesDeAgraSchat	291	2	4	n	sg	PKM.in	het gemoed
ConanDoyle_SherlockHolmesDeAgraSchat	291	0	6	n	pl	PKM.in	De op het gemoed werkende eigenschappen
ConanDoyle_SherlockHolmesDeAgraSchat	291	7	10	n	sg	PKM.in	een zuivere redeneering
ConanDoyle_SherlockHolmesDeAgraSchat	292	3	5	n	sg	MISC	de verzekering
ConanDoyle_SherlockHolmesDeAgraSchat	292	6	9	f	sg	PER.misc	de bekoorlijkste vrouw, die
ConanDoyle_SherlockHolmesDeAgraSchat	292	22	25	fm	pl	PER.misc	drie kleine kinderen, hunne
ConanDoyle_SherlockHolmesDeAgraSchat	292	26	28	n	sg	MISC	hunne levensverzekeringssom
ConanDoyle_SherlockHolmesDeAgraSchat	292	33	39	m	sg	PER.misc	de terugstootendste man onder mijne bekenden, een filantroop, die
ConanDoyle_SherlockHolmesDeAgraSchat	292	37	39	fm	pl	PER.misc	mijne bekenden
ConanDoyle_SherlockHolmesDeAgraSchat	292	45	53	n	sg	MISC	een kwart millioen aan de armen van Londen
ConanDoyle_SherlockHolmesDeAgraSchat	292	49	53	fm	pl	PER.misc	de armen van Londen
ConanDoyle_SherlockHolmesDeAgraSchat	293	2	4	n	sg	MISC	dit geval
ConanDoyle_SherlockHolmesDeAgraSchat	294	4	5	n	pl	MISC	uitzonderingen
ConanDoyle_SherlockHolmesDeAgraSchat	295	0	2	n	sg	MISC	Een uitzondering
ConanDoyle_SherlockHolmesDeAgraSchat	295	5	7	n	sg	MISC	den regel
ConanDoyle_SherlockHolmesDeAgraSchat	296	11	13	n	sg	PKM.in	een handschrift
ConanDoyle_SherlockHolmesDeAgraSchat	296	13	15	n	sg	MISC	een karakter-studie
ConanDoyle_SherlockHolmesDeAgraSchat	297	3	11	n	sg	PKM.in	uw oordeel omtrent het geschrijf van dezen knaap
ConanDoyle_SherlockHolmesDeAgraSchat	301	5	8	n	pl	PKM.in	zijn lange letters, zij
ConanDoyle_SherlockHolmesDeAgraSchat	301	18	20	n	sg	MISC	de gewone
ConanDoyle_SherlockHolmesDeAgraSchat	302	0	2	n	sg	MISC	Die #d#
ConanDoyle_SherlockHolmesDeAgraSchat	302	4	6	n	sg	MISC	een #a#
ConanDoyle_SherlockHolmesDeAgraSchat	302	8	10	n	sg	MISC	die #l#
ConanDoyle_SherlockHolmesDeAgraSchat	302	11	13	n	sg	MISC	een #e#
ConanDoyle_SherlockHolmesDeAgraSchat	303	0	3	m	pl	PER.misc	Mannen van karakter, zij
ConanDoyle_SherlockHolmesDeAgraSchat	303	8	13	n	pl	PKM.in	hunne gewone en lange letters
ConanDoyle_SherlockHolmesDeAgraSchat	304	4	7	n	pl	PKM.in	zijne #k# 's
ConanDoyle_SherlockHolmesDeAgraSchat	304	12	14	n	pl	PKM.in	zijne hoofdletters
ConanDoyle_SherlockHolmesDeAgraSchat	307	3	5	n	sg	OBJ	"dit boek, een der merkwaardigste, die, Het, "" Het martelaarschap van den man , "" van Winwood Reade, het aangeduide boek, het werk des schrijvers"
ConanDoyle_SherlockHolmesDeAgraSchat	308	3	8	n	sg	MISC	Het martelaarschap van den man
ConanDoyle_SherlockHolmesDeAgraSchat	308	11	13	m	sg	PER.nfic	Winwood Reade, des schrijvers
ConanDoyle_SherlockHolmesDeAgraSchat	310	3	5	n	sg	OBJ	de vensternis
ConanDoyle_SherlockHolmesDeAgraSchat	310	10	12	n	sg	PKM.uit	mijn hand
ConanDoyle_SherlockHolmesDeAgraSchat	310	14	16	n	pl	PKM.in	mijne gedachten
ConanDoyle_SherlockHolmesDeAgraSchat	311	0	2	n	pl	PKM.in	Mijn gedachten
ConanDoyle_SherlockHolmesDeAgraSchat	311	10	12	n	sg	PKM.in	haren glimlach
ConanDoyle_SherlockHolmesDeAgraSchat	311	13	20	n	pl	PKM.in	die diepe gevoelvolle tonen van hare stem
ConanDoyle_SherlockHolmesDeAgraSchat	311	18	20	n	sg	PKM.in	hare stem
ConanDoyle_SherlockHolmesDeAgraSchat	311	22	25	n	sg	MISC	het vreemdsoortig geheim, dat
ConanDoyle_SherlockHolmesDeAgraSchat	312	6	12	n	sg	MISC	het tijdstip van haar vaders verdwijning
ConanDoyle_SherlockHolmesDeAgraSchat	312	9	12	n	sg	MISC	haar vaders verdwijning
ConanDoyle_SherlockHolmesDeAgraSchat	312	21	24	n	sg	PKM.in	een schoone leeftijd, waarop
ConanDoyle_SherlockHolmesDeAgraSchat	312	26	28	n	sg	PKM.in	de jeugd, haar
ConanDoyle_SherlockHolmesDeAgraSchat	312	28	30	n	sg	PKM.in	haar zelfvertrouwen
ConanDoyle_SherlockHolmesDeAgraSchat	313	8	11	n	pl	MISC	zulke gevaarlijke gedachten
ConanDoyle_SherlockHolmesDeAgraSchat	313	18	20	n	sg	OBJ	mijn lessenaar
ConanDoyle_SherlockHolmesDeAgraSchat	313	25	29	n	sg	MISC	mijn verhandeling over pathologie
ConanDoyle_SherlockHolmesDeAgraSchat	313	28	29	n	sg	MISC	pathologie
ConanDoyle_SherlockHolmesDeAgraSchat	315	6	9	n	sg	PKM.uit	een zwak been
ConanDoyle_SherlockHolmesDeAgraSchat	315	11	14	n	sg	MISC	een zwakker fortuin
ConanDoyle_SherlockHolmesDeAgraSchat	315	18	20	n	pl	MISC	zulke dingen
ConanDoyle_SherlockHolmesDeAgraSchat	317	1	3	n	sg	PKM.in	mijn toekomst
ConanDoyle_SherlockHolmesDeAgraSchat	317	7	9	n	sg	MISC	het gewis
ConanDoyle_SherlockHolmesDeAgraSchat	317	24	26	n	pl	MISC	onbereikbare luchtkasteelen
ConanDoyle_SherlockHolmesDeAgraSchat	319	1	2	n	sg	MISC	onderzoek
ConanDoyle_SherlockHolmesDeAgraSchat	321	19	21	n	sg	PKM.in	een gemoedsgesteldheid, die
ConanDoyle_SherlockHolmesDeAgraSchat	322	14	17	n	sg	OBJ	den kop thee, dien
ConanDoyle_SherlockHolmesDeAgraSchat	322	26	28	n	pl	MISC	de feiten
ConanDoyle_SherlockHolmesDeAgraSchat	326	6	8	n	sg	PKM.in	een veronderstelling, een zeer vage veronderstelling, De veronderstelling
ConanDoyle_SherlockHolmesDeAgraSchat	328	0	3	n	pl	MISC	De nadere bizonderheden
ConanDoyle_SherlockHolmesDeAgraSchat	329	4	11	n	pl	OBJ	"oude nummers van de "" Times """
ConanDoyle_SherlockHolmesDeAgraSchat	338	4	6	n	sg	PKM.in	zijn dood, Sholto's dood, zijn dood
ConanDoyle_SherlockHolmesDeAgraSchat	339	10	15	n	sg	MISC	de verdwijning van haren vader, de verdwijning van kapitein Morstan, het geval, het geheele geheim
ConanDoyle_SherlockHolmesDeAgraSchat	340	16	18	fm	sg	PER.fic	Sholto's erfgenaam
ConanDoyle_SherlockHolmesDeAgraSchat	340	20	22	n	sg	MISC	het geheim
ConanDoyle_SherlockHolmesDeAgraSchat	340	25	27	n	sg	MISC	een schikking
ConanDoyle_SherlockHolmesDeAgraSchat	341	2	5	n	sg	PKM.in	eenige tegenovergestelde theorie
ConanDoyle_SherlockHolmesDeAgraSchat	342	3	6	n	sg	MISC	een vreemdsoortige gevolgtrekking
ConanDoyle_SherlockHolmesDeAgraSchat	345	7	9	n	sg	PKM.in	haar recht
ConanDoyle_SherlockHolmesDeAgraSchat	348	2	5	n	sg	MISC	een ander onrecht
ConanDoyle_SherlockHolmesDeAgraSchat	349	3	4	n	pl	MISC	moeielijkheden, groote moeielijkheden, ze, allen
ConanDoyle_SherlockHolmesDeAgraSchat	349	18	22	n	sg	MISC	onze expeditie van hedenavond, de vreemdsoortige onderneming, onze expeditie, onze tocht
ConanDoyle_SherlockHolmesDeAgraSchat	350	4	6	n	sg	OBJ	een vierwieler, het rijtuig
ConanDoyle_SherlockHolmesDeAgraSchat	353	2	4	n	sg	OBJ	mijn hoed
ConanDoyle_SherlockHolmesDeAgraSchat	353	5	7	n	sg	OBJ	stevigsten stok
ConanDoyle_SherlockHolmesDeAgraSchat	353	13	15	n	sg	OBJ	zijn revolver
ConanDoyle_SherlockHolmesDeAgraSchat	353	16	18	n	sg	OBJ	het wapenrek
ConanDoyle_SherlockHolmesDeAgraSchat	353	21	23	n	sg	OBJ	zijn zak
ConanDoyle_SherlockHolmesDeAgraSchat	354	9	13	n	sg	MISC	avondwerk van ernstigen aard
ConanDoyle_SherlockHolmesDeAgraSchat	355	4	7	n	sg	OBJ	een donkerkleurigen mantel
ConanDoyle_SherlockHolmesDeAgraSchat	356	39	42	n	pl	MISC	de weinige vragen, die
ConanDoyle_SherlockHolmesDeAgraSchat	357	16	18	n	pl	OBJ	zijne brieven
ConanDoyle_SherlockHolmesDeAgraSchat	357	22	26	n	pl	MISC	toespelingen op den Majoor
ConanDoyle_SherlockHolmesDeAgraSchat	358	4	12	n	sg	MISC	het bevel over de troepen op de Andaman-eilanden
ConanDoyle_SherlockHolmesDeAgraSchat	358	7	12	n	pl	ORG.gov	de troepen op de Andaman-eilanden
ConanDoyle_SherlockHolmesDeAgraSchat	358	15	16	fm	pl	PER.misc	zij
ConanDoyle_SherlockHolmesDeAgraSchat	359	3	5	n	sg	OBJ	papa's lessenaar
ConanDoyle_SherlockHolmesDeAgraSchat	359	5	8	n	sg	OBJ	een vreemdsoortig papier, het, het, het, het papier, Het papier, dit, het, een belangrijk document, Het, het, het
ConanDoyle_SherlockHolmesDeAgraSchat	362	10	12	n	sg	PKM.uit	zijn knie, zijn knie
ConanDoyle_SherlockHolmesDeAgraSchat	363	6	9	n	sg	OBJ	zijn dubbele lens
ConanDoyle_SherlockHolmesDeAgraSchat	364	5	6	n	sg	LOC.land	Indië, Indië, Indië
ConanDoyle_SherlockHolmesDeAgraSchat	364	19	21	n	sg	OBJ	een bord
ConanDoyle_SherlockHolmesDeAgraSchat	365	0	3	n	sg	PKM.in	De teekening erop
ConanDoyle_SherlockHolmesDeAgraSchat	365	4	6	n	sg	MISC	het ontwerp
ConanDoyle_SherlockHolmesDeAgraSchat	365	9	15	n	sg	LOC.punt	een gedeelte van een groot gebouw
ConanDoyle_SherlockHolmesDeAgraSchat	365	12	15	n	sg	LOC.punt	een groot gebouw
ConanDoyle_SherlockHolmesDeAgraSchat	365	17	19	n	pl	LOC.punt	talrijke zalen
ConanDoyle_SherlockHolmesDeAgraSchat	365	20	21	n	pl	LOC.punt	gangen
ConanDoyle_SherlockHolmesDeAgraSchat	366	1	4	n	sg	LOC.punt	den eenen hoek
ConanDoyle_SherlockHolmesDeAgraSchat	366	5	11	n	sg	PKM.in	een met roode inkt geteekend kruis
ConanDoyle_SherlockHolmesDeAgraSchat	366	9	11	n	sg	PKM.in	geteekend kruis
ConanDoyle_SherlockHolmesDeAgraSchat	367	1	3	n	sg	LOC.punt	den linkerhoek
ConanDoyle_SherlockHolmesDeAgraSchat	367	4	6	n	pl	PKM.in	vier kruisjes, waarvan
ConanDoyle_SherlockHolmesDeAgraSchat	367	7	9	n	sg	MISC	een lijn
ConanDoyle_SherlockHolmesDeAgraSchat	367	11	13	fm	pl	MISC	de armen, elkander
ConanDoyle_SherlockHolmesDeAgraSchat	368	3	5	n	pl	PKM.in	ruwe karakters
ConanDoyle_SherlockHolmesDeAgraSchat	369	1	5	n	sg	MISC	Het teeken der vier
ConanDoyle_SherlockHolmesDeAgraSchat	369	3	5	m	sg	PER.misc	der vier
ConanDoyle_SherlockHolmesDeAgraSchat	369	6	8	m	sg	PER.fic	Jonathan Small
ConanDoyle_SherlockHolmesDeAgraSchat	369	9	11	m	sg	PER.fic	Mahomed Singh
ConanDoyle_SherlockHolmesDeAgraSchat	369	12	14	m	sg	PER.fic	Abdullah Khan
ConanDoyle_SherlockHolmesDeAgraSchat	369	15	17	m	sg	PER.fic	Dost Akbar
ConanDoyle_SherlockHolmesDeAgraSchat	372	4	6	n	sg	OBJ	een zakboek
ConanDoyle_SherlockHolmesDeAgraSchat	373	1	2	fm	pl	PER.misc	Wij
ConanDoyle_SherlockHolmesDeAgraSchat	373	5	7	n	sg	OBJ	zijn zakboek
ConanDoyle_SherlockHolmesDeAgraSchat	374	12	13	fm	pl	PER.misc	ons
ConanDoyle_SherlockHolmesDeAgraSchat	376	2	4	n	pl	PKM.in	mijne gedachten
ConanDoyle_SherlockHolmesDeAgraSchat	377	10	13	n	sg	PKM.in	zijn geheele houding
ConanDoyle_SherlockHolmesDeAgraSchat	377	17	19	n	pl	PKM.in	zijn gedachten
ConanDoyle_SherlockHolmesDeAgraSchat	378	5	6	fm	pl	PER.misc	wij, ons, onze, onze
ConanDoyle_SherlockHolmesDeAgraSchat	378	15	19	n	sg	MISC	den mogelijken uitslag ervan
ConanDoyle_SherlockHolmesDeAgraSchat	378	29	34	n	sg	MISC	het einde van den rit
ConanDoyle_SherlockHolmesDeAgraSchat	378	32	34	n	sg	MISC	den rit
ConanDoyle_SherlockHolmesDeAgraSchat	379	2	6	n	sg	MISC	een avond in September, het, een donkere dag
ConanDoyle_SherlockHolmesDeAgraSchat	379	22	27	n	sg	MISC	een vochtige , doordringende mist, de mist, den nevel, de dampachtige lucht, den mist
ConanDoyle_SherlockHolmesDeAgraSchat	380	0	3	n	pl	MISC	Gelijk zwarte wolken
ConanDoyle_SherlockHolmesDeAgraSchat	380	7	10	n	pl	LOC.lijn	de modderige straten, de mistige straten
ConanDoyle_SherlockHolmesDeAgraSchat	381	1	3	n	sg	LOC.lijn	het strand
ConanDoyle_SherlockHolmesDeAgraSchat	381	4	8	n	sg	MISC	het licht der lantaarns
ConanDoyle_SherlockHolmesDeAgraSchat	381	6	8	n	pl	OBJ	der lantaarns
ConanDoyle_SherlockHolmesDeAgraSchat	381	17	20	n	sg	MISC	een schaarsch schijnsel
ConanDoyle_SherlockHolmesDeAgraSchat	381	21	24	n	sg	OBJ	de glibberige bestrating
ConanDoyle_SherlockHolmesDeAgraSchat	382	0	6	n	pl	MISC	De gele lichtstralen uit de winkelramen
ConanDoyle_SherlockHolmesDeAgraSchat	382	4	6	n	pl	OBJ	de winkelramen
ConanDoyle_SherlockHolmesDeAgraSchat	382	16	19	n	sg	MISC	een spookachtig licht
ConanDoyle_SherlockHolmesDeAgraSchat	382	20	23	fm	sg	PER.misc	de menigte daarbuiten
ConanDoyle_SherlockHolmesDeAgraSchat	383	0	2	n	sg	MISC	Deze omstandigheid, dat licht en donker
ConanDoyle_SherlockHolmesDeAgraSchat	383	3	5	n	sg	MISC	het doel, waarvoor
ConanDoyle_SherlockHolmesDeAgraSchat	383	6	7	fm	pl	PER.misc	wij, ons, Wij, wij, ons, gij, ons, wij, ons, wij, Wij, ons, wij, onze, wij, wij, Wij, wij, Wij, ons, onze, ons, Wij, ons, wij, wij, hun, hen, Wij, wij, ons, u, Wij, ons, Wij, ons, ons, Wij, ons, gij, Wij, ons drieën, onze, gij, u, u, u, u, u, u, gij, u
ConanDoyle_SherlockHolmesDeAgraSchat	384	3	8	n	sg	PKM.in	het voorkomen van Miss Morstan
ConanDoyle_SherlockHolmesDeAgraSchat	385	4	6	n	pl	PKM.in	dusdanige invloeden
ConanDoyle_SherlockHolmesDeAgraSchat	386	15	17	n	pl	PKM.in	eenige aanteekeningen
ConanDoyle_SherlockHolmesDeAgraSchat	386	18	23	n	sg	MISC	het licht van zijn zak-lantaarn
ConanDoyle_SherlockHolmesDeAgraSchat	386	21	23	n	sg	OBJ	zijn zak-lantaarn
ConanDoyle_SherlockHolmesDeAgraSchat	387	2	7	n	pl	OBJ	de zijdeuren van het Lyceum-Theatre
ConanDoyle_SherlockHolmesDeAgraSchat	387	8	10	fm	sg	PER.misc	de menigte
ConanDoyle_SherlockHolmesDeAgraSchat	387	12	15	fm	pl	PER.misc	de dichte drommen
ConanDoyle_SherlockHolmesDeAgraSchat	388	15	23	m	sg	PER.misc	een klein , donker uitziend , levendig man, koetsier, hij, Hij, Gij, mij, hij, mij, mij, u, hij, De man, die, de koetsier, zijne, mijn bediende Williams, Williams, zijne, hij, hij, Williams, die, een hunner, Hij, de kampioen-athleet van Engeland
ConanDoyle_SherlockHolmesDeAgraSchat	389	3	5	m	pl	PER.misc	de partijen, die
ConanDoyle_SherlockHolmesDeAgraSchat	391	2	8	n	pl	PKM.uit	een paar doordringende en vragende oogen
ConanDoyle_SherlockHolmesDeAgraSchat	392	28	30	n	sg	PKM.in	uw woord, mijn woord
ConanDoyle_SherlockHolmesDeAgraSchat	392	37	41	fm	sg	PER.misc	een ambtenaar der politie
ConanDoyle_SherlockHolmesDeAgraSchat	392	39	41	n	sg	ORG.gov	der politie
