filename	sentno	begin	end	gender	number	category	mentions
ConanDoyle_SherlockHolmesDeAgraSchat	394	3	6	n	sg	PKM.in	een schril gefluit
ConanDoyle_SherlockHolmesDeAgraSchat	394	10	12	fm	sg	PER.misc	een huurkoetsier
ConanDoyle_SherlockHolmesDeAgraSchat	394	14	17	n	sg	OBJ	een vierwielig rijtuig, het rijtuig, ons rijtuig, ons rijtuig, ons rijtuig
ConanDoyle_SherlockHolmesDeAgraSchat	394	18	20	n	sg	OBJ	het portier
ConanDoyle_SherlockHolmesDeAgraSchat	395	8	10	n	sg	OBJ	den bok
ConanDoyle_SherlockHolmesDeAgraSchat	396	4	6	n	pl	MISC	zijne paarden
ConanDoyle_SherlockHolmesDeAgraSchat	397	3	6	n	sg	MISC	een zonderlinge positie
ConanDoyle_SherlockHolmesDeAgraSchat	398	3	7	n	sg	LOC.punt	een ons onbekende plaats
ConanDoyle_SherlockHolmesDeAgraSchat	398	9	14	n	sg	PKM.in	de uitnoodiging van een onbekende, deze uitnoodiging, een grap
ConanDoyle_SherlockHolmesDeAgraSchat	400	0	3	n	sg	PKM.in	Miss Morstan's gedrag
ConanDoyle_SherlockHolmesDeAgraSchat	401	9	12	n	pl	PKM.in	eenige mijner avonturen, mijne verhalen
ConanDoyle_SherlockHolmesDeAgraSchat	401	10	12	n	pl	PKM.in	mijner avonturen
ConanDoyle_SherlockHolmesDeAgraSchat	401	18	20	n	sg	MISC	de waarheid
ConanDoyle_SherlockHolmesDeAgraSchat	402	9	11	n	sg	MISC	de richting, die
ConanDoyle_SherlockHolmesDeAgraSchat	402	31	36	n	sg	PKM.in	mijne oppervlakkige kennis van Londen
ConanDoyle_SherlockHolmesDeAgraSchat	402	36	38	n	sg	MISC	de route
ConanDoyle_SherlockHolmesDeAgraSchat	402	46	50	n	sg	MISC	een zeer verren weg
ConanDoyle_SherlockHolmesDeAgraSchat	403	10	14	n	pl	MISC	de namen der squares, die
ConanDoyle_SherlockHolmesDeAgraSchat	403	12	14	n	pl	LOC.punt	der squares
ConanDoyle_SherlockHolmesDeAgraSchat	403	17	21	n	pl	LOC.lijn	der straten en stegen
ConanDoyle_SherlockHolmesDeAgraSchat	404	1	3	n	sg	LOC.punt	Rochester Row
ConanDoyle_SherlockHolmesDeAgraSchat	404	10	12	n	sg	LOC.punt	Vincent Square
ConanDoyle_SherlockHolmesDeAgraSchat	405	5	9	n	sg	LOC.punt	de Vauxhall Bridge Road
ConanDoyle_SherlockHolmesDeAgraSchat	406	3	7	n	sg	LOC.lijn	de zijde der Surrey
ConanDoyle_SherlockHolmesDeAgraSchat	406	5	7	n	sg	LOC.punt	der Surrey
ConanDoyle_SherlockHolmesDeAgraSchat	408	4	6	n	sg	LOC.lijn	de brug
ConanDoyle_SherlockHolmesDeAgraSchat	408	7	8	fm	sg	PER.misc	gij
ConanDoyle_SherlockHolmesDeAgraSchat	408	13	15	n	sg	LOC.water	de rivier, de Theems
ConanDoyle_SherlockHolmesDeAgraSchat	409	3	8	n	sg	LOC.lijn	een strook van de Theems, die
ConanDoyle_SherlockHolmesDeAgraSchat	409	11	13	n	pl	OBJ	de bruglantarens
ConanDoyle_SherlockHolmesDeAgraSchat	409	25	29	n	sg	MISC	een doolhof van straten
ConanDoyle_SherlockHolmesDeAgraSchat	409	28	29	n	pl	LOC.lijn	straten
ConanDoyle_SherlockHolmesDeAgraSchat	409	30	32	n	sg	MISC	de overzijde
ConanDoyle_SherlockHolmesDeAgraSchat	410	1	3	n	sg	LOC.punt	Wordsworth Road
ConanDoyle_SherlockHolmesDeAgraSchat	410	10	12	n	sg	LOC.punt	Priory Road
ConanDoyle_SherlockHolmesDeAgraSchat	410	13	16	n	sg	LOC.punt	Larke Hall Lane
ConanDoyle_SherlockHolmesDeAgraSchat	410	17	19	n	sg	LOC.punt	Stockwell Place
ConanDoyle_SherlockHolmesDeAgraSchat	410	20	22	n	sg	LOC.punt	Robert Street
ConanDoyle_SherlockHolmesDeAgraSchat	410	23	26	n	sg	LOC.punt	Cold Harbour Lane
ConanDoyle_SherlockHolmesDeAgraSchat	411	3	5	n	sg	PKM.in	onze taak
ConanDoyle_SherlockHolmesDeAgraSchat	412	4	9	n	sg	LOC.bc	een onaanzienlijke en dubbelzinnige wijk
ConanDoyle_SherlockHolmesDeAgraSchat	413	0	5	n	pl	LOC.lijn	Lange lijnen van donkere huizen
ConanDoyle_SherlockHolmesDeAgraSchat	413	3	5	n	pl	OBJ	donkere huizen
ConanDoyle_SherlockHolmesDeAgraSchat	413	10	14	n	sg	MISC	den schijn der kroegen, die
ConanDoyle_SherlockHolmesDeAgraSchat	413	12	14	n	pl	ORG.com	der kroegen
ConanDoyle_SherlockHolmesDeAgraSchat	413	18	19	n	sg	PER.misc	menigte
ConanDoyle_SherlockHolmesDeAgraSchat	414	2	9	n	pl	LOC.lijn	lanen met villa's van twee verdiepingen hoog
ConanDoyle_SherlockHolmesDeAgraSchat	414	4	9	n	pl	OBJ	villa's van twee verdiepingen hoog, elk
ConanDoyle_SherlockHolmesDeAgraSchat	414	12	15	n	sg	LOC.punt	een klein tuintje
ConanDoyle_SherlockHolmesDeAgraSchat	414	21	27	n	pl	LOC.lijn	onafzienbare rijen nieuw gebouwde rood-steenen huizen
ConanDoyle_SherlockHolmesDeAgraSchat	414	23	27	n	pl	OBJ	nieuw gebouwde rood-steenen huizen
ConanDoyle_SherlockHolmesDeAgraSchat	415	8	15	n	sg	OBJ	het derde van een nieuw blok huizen, dat, waarvoor, een woning van den derden rang, mijn klein heiligdom, Een kleine woning, Een soort oase, het vertrek, waarbinnen, dit onaanzienlijke huis
ConanDoyle_SherlockHolmesDeAgraSchat	415	11	15	n	sg	LOC.bc	een nieuw blok huizen
ConanDoyle_SherlockHolmesDeAgraSchat	416	15	17	n	pl	MISC	de anderen
ConanDoyle_SherlockHolmesDeAgraSchat	416	19	25	n	sg	OBJ	een enkel lichtje voor het keukenraam
ConanDoyle_SherlockHolmesDeAgraSchat	416	23	25	n	sg	OBJ	het keukenraam
ConanDoyle_SherlockHolmesDeAgraSchat	417	5	7	n	sg	OBJ	de deur
ConanDoyle_SherlockHolmesDeAgraSchat	417	10	13	m	sg	PER.misc	een Hindoesch bediende, deze Oostersche figuur, die, hij, hij, Khitmutgar, den Indiaan, hij
ConanDoyle_SherlockHolmesDeAgraSchat	417	16	19	n	sg	OBJ	een gele turban
ConanDoyle_SherlockHolmesDeAgraSchat	417	20	23	n	pl	OBJ	witte wijde kleederen
ConanDoyle_SherlockHolmesDeAgraSchat	417	24	27	n	sg	OBJ	een gele sjerp
ConanDoyle_SherlockHolmesDeAgraSchat	418	3	5	n	sg	PKM.in	vreemdsoortig onpassends
ConanDoyle_SherlockHolmesDeAgraSchat	418	15	24	n	sg	LOC.punt	de gang van een woning van den derden rang
ConanDoyle_SherlockHolmesDeAgraSchat	418	21	24	n	sg	PKM.in	den derden rang
ConanDoyle_SherlockHolmesDeAgraSchat	419	1	3	m	sg	PER.fic	De Sahib, deze, mij, den kaalhoofdigen man, Hij, zijne, zijne, hem, hij, zijn, zijn, zijne, hij, hij, mijne, Ik, mijn, mijn, hij, Mr. Thaddeus Sholto, de kleine man, mijn, hij, ik, Ik, mijn, Ik, ik, zijn, hij, zich, hij, zijn, gij, u, mijne, hij, ik, Ik, den man, Ik, hij, mijn, Ik, ik, Hij, zich, zijn, gij, hij, ik, ik, ik, ik, Ik, mijne, Hij, de vreemdsoortige , dwergachtige snaak, zijn, ik, hij, ik, mijn, ik, mijn, ik, mijn, Ik, ik, een eenigszins achterdochtig, ik, Ik, Ik, Ik, Ik, mij, mijn, Ik, Gij, Mr. Sholto, uw, hij, mij, ik, mij, Ik, Hij, zijn, hij, ik, ik, ik, ik, mij, Ik, ik, Mijn, Mijn, Ik, mij, Mijn, mijn, mijn, ik, Ik
ConanDoyle_SherlockHolmesDeAgraSchat	419	19	23	n	sg	LOC.punt	een of andere kamer, der kamer
ConanDoyle_SherlockHolmesDeAgraSchat	419	23	28	n	sg	PKM.in	een schelle , pieperige stem
ConanDoyle_SherlockHolmesDeAgraSchat	420	3	6	n	sg	MISC	den weg hierheen
ConanDoyle_SherlockHolmesDeAgraSchat	423	0	6	n	sg	PKM.in	De geschiedenis van den kaalhoofdigen man
ConanDoyle_SherlockHolmesDeAgraSchat	424	5	8	n	sg	LOC.punt	een morsige gang
ConanDoyle_SherlockHolmesDeAgraSchat	424	11	13	n	sg	OBJ	een deur, die
ConanDoyle_SherlockHolmesDeAgraSchat	424	11	15	n	sg	OBJ	een deur ter rechterzijde
ConanDoyle_SherlockHolmesDeAgraSchat	425	0	4	n	sg	MISC	Een stroom geelachtig licht, dien
ConanDoyle_SherlockHolmesDeAgraSchat	425	2	4	n	sg	MISC	geelachtig licht
ConanDoyle_SherlockHolmesDeAgraSchat	425	10	15	n	sg	LOC.punt	het midden van dien schijn
ConanDoyle_SherlockHolmesDeAgraSchat	425	13	15	n	sg	MISC	dien schijn
ConanDoyle_SherlockHolmesDeAgraSchat	425	16	24	m	sg	PER.misc	een kleine man met een zeer groot hoofd
ConanDoyle_SherlockHolmesDeAgraSchat	425	20	24	n	sg	PKM.uit	een zeer groot hoofd, dat, zijn groot , glimmend hoofd
ConanDoyle_SherlockHolmesDeAgraSchat	425	27	34	n	sg	PKM.uit	een kring van rood , borstelig haar
ConanDoyle_SherlockHolmesDeAgraSchat	425	30	34	n	sg	PKM.uit	rood , borstelig haar
ConanDoyle_SherlockHolmesDeAgraSchat	425	39	43	n	sg	PKM.uit	een glimmend kale puntkruin
ConanDoyle_SherlockHolmesDeAgraSchat	426	2	4	n	pl	PKM.uit	zijne handen
ConanDoyle_SherlockHolmesDeAgraSchat	426	5	7	n	pl	PKM.uit	zijne gelaatstrekken
ConanDoyle_SherlockHolmesDeAgraSchat	427	0	2	n	sg	MISC	De Natuur
ConanDoyle_SherlockHolmesDeAgraSchat	427	5	7	n	sg	PKM.uit	een hanglip
ConanDoyle_SherlockHolmesDeAgraSchat	427	11	18	n	pl	PKM.uit	de rij zijner gele , onregelmatige tanden
ConanDoyle_SherlockHolmesDeAgraSchat	427	13	18	n	pl	PKM.uit	zijner gele , onregelmatige tanden
ConanDoyle_SherlockHolmesDeAgraSchat	427	32	34	n	sg	PKM.uit	zijn hand
ConanDoyle_SherlockHolmesDeAgraSchat	427	35	37	n	sg	PKM.uit	zijn onderkaak
ConanDoyle_SherlockHolmesDeAgraSchat	428	1	4	n	sg	PKM.uit	zijne buitengewone kaalhoofdigheid
ConanDoyle_SherlockHolmesDeAgraSchat	429	1	3	fm	sg	PER.misc	Uw dienaar, uw dienaar
ConanDoyle_SherlockHolmesDeAgraSchat	431	8	11	n	sg	PKM.in	mijn eigen smaak
ConanDoyle_SherlockHolmesDeAgraSchat	432	4	9	n	sg	MISC	deze beklagenswaardige wildernis van Zuidelijk-Londen
ConanDoyle_SherlockHolmesDeAgraSchat	432	8	9	n	sg	LOC.regio	Zuidelijk-Londen
ConanDoyle_SherlockHolmesDeAgraSchat	433	5	10	n	sg	MISC	het uiterlijk van het vertrek
ConanDoyle_SherlockHolmesDeAgraSchat	434	0	6	n	sg	MISC	Het geleek in dit onaanzienlijke huis
ConanDoyle_SherlockHolmesDeAgraSchat	434	7	13	n	sg	OBJ	een diamant van het zuiverst water
ConanDoyle_SherlockHolmesDeAgraSchat	434	10	13	n	sg	OBJ	het zuiverst water
ConanDoyle_SherlockHolmesDeAgraSchat	434	14	15	n	sg	OBJ	koper
ConanDoyle_SherlockHolmesDeAgraSchat	435	0	7	n	pl	OBJ	De rijkste en kostbaarste gordijnen en tapijten
ConanDoyle_SherlockHolmesDeAgraSchat	435	8	10	n	pl	OBJ	de wanden
ConanDoyle_SherlockHolmesDeAgraSchat	435	22	27	n	sg	MISC	een schilderstuk of Oostersche vaas
ConanDoyle_SherlockHolmesDeAgraSchat	436	0	2	n	sg	OBJ	Het vloerkleed
ConanDoyle_SherlockHolmesDeAgraSchat	436	11	13	n	sg	PKM.uit	de voet
ConanDoyle_SherlockHolmesDeAgraSchat	436	17	20	n	sg	OBJ	een donzen bed
ConanDoyle_SherlockHolmesDeAgraSchat	437	0	3	n	pl	OBJ	Twee groote tijgerhuiden
ConanDoyle_SherlockHolmesDeAgraSchat	437	5	11	n	sg	OBJ	een op een standaard staande hookah, Oostersche tabakspijp, mijne hookah, een onschatbaar geneesmiddel, den grooten bol
ConanDoyle_SherlockHolmesDeAgraSchat	437	16	18	n	sg	MISC	het geheel
ConanDoyle_SherlockHolmesDeAgraSchat	437	18	23	n	sg	MISC	het voorkomen van Oostersche weelde
ConanDoyle_SherlockHolmesDeAgraSchat	437	21	23	n	sg	MISC	Oostersche weelde
ConanDoyle_SherlockHolmesDeAgraSchat	438	0	2	n	sg	OBJ	Een lamp
ConanDoyle_SherlockHolmesDeAgraSchat	438	4	10	n	sg	MISC	den vorm van een zilveren duif
ConanDoyle_SherlockHolmesDeAgraSchat	438	7	10	n	sg	OBJ	een zilveren duif
ConanDoyle_SherlockHolmesDeAgraSchat	438	13	23	n	sg	OBJ	een zeer dunne vergulde ketting in het midden der kamer
ConanDoyle_SherlockHolmesDeAgraSchat	438	19	23	n	sg	LOC.punt	het midden der kamer
ConanDoyle_SherlockHolmesDeAgraSchat	439	1	2	n	sg	OBJ	zij, zij
ConanDoyle_SherlockHolmesDeAgraSchat	439	5	7	n	sg	MISC	de lucht
ConanDoyle_SherlockHolmesDeAgraSchat	439	8	12	n	sg	MISC	een zachten aromatischen geur
ConanDoyle_SherlockHolmesDeAgraSchat	440	19	21	n	sg	PKM.in	mijn naam
ConanDoyle_SherlockHolmesDeAgraSchat	444	14	16	n	sg	OBJ	uw stethoscoop
ConanDoyle_SherlockHolmesDeAgraSchat	446	5	7	n	sg	PKM.uit	mijn hart-klep, de klep
ConanDoyle_SherlockHolmesDeAgraSchat	446	10	12	n	sg	PKM.in	de goedheid
ConanDoyle_SherlockHolmesDeAgraSchat	447	8	10	n	sg	PKM.uit	de hart-ader
ConanDoyle_SherlockHolmesDeAgraSchat	447	18	20	n	sg	PKM.in	uw oordeel
ConanDoyle_SherlockHolmesDeAgraSchat	448	3	5	n	sg	PKM.uit	zijn hart
ConanDoyle_SherlockHolmesDeAgraSchat	448	17	20	n	sg	PKM.in	een angstigen toestand
ConanDoyle_SherlockHolmesDeAgraSchat	448	26	29	n	sg	PKM.uit	zijn gansche lichaam
ConanDoyle_SherlockHolmesDeAgraSchat	450	3	5	n	sg	PKM.in	mijne angstigheid
ConanDoyle_SherlockHolmesDeAgraSchat	450	24	26	n	sg	PKM.uit	een hartader-breuk
ConanDoyle_SherlockHolmesDeAgraSchat	452	5	7	n	sg	PKM.uit	zijn hart
ConanDoyle_SherlockHolmesDeAgraSchat	453	6	8	n	sg	PKM.uit	het gelaat
ConanDoyle_SherlockHolmesDeAgraSchat	453	15	18	n	sg	PKM.in	deze onhandige opmerking
ConanDoyle_SherlockHolmesDeAgraSchat	455	4	6	n	sg	PKM.uit	mijn hart
ConanDoyle_SherlockHolmesDeAgraSchat	456	21	24	m	sg	PER.fic	mijn broeder Bartholomeus, broeder Bartholomeus, broeder Bartholomeus, broeder Bartholomeus, broeder Bartholomeus, Hij, hem, hij, hij, hij, hem
ConanDoyle_SherlockHolmesDeAgraSchat	457	5	6	fm	sg	PER.misc	gij, u, u
ConanDoyle_SherlockHolmesDeAgraSchat	461	7	8	n	sg	MISC	publiciteit
ConanDoyle_SherlockHolmesDeAgraSchat	462	14	21	n	sg	PKM.uit	zijn doffe , waterige , blauwe oogen
ConanDoyle_SherlockHolmesDeAgraSchat	464	2	4	n	sg	PKM.uit	mijn hoofd
ConanDoyle_SherlockHolmesDeAgraSchat	465	16	17	fm	sg	PER.misc	u
ConanDoyle_SherlockHolmesDeAgraSchat	465	17	20	n	sg	OBJ	een glas Chianti
ConanDoyle_SherlockHolmesDeAgraSchat	466	1	2	n	sg	OBJ	Tokayer
ConanDoyle_SherlockHolmesDeAgraSchat	467	0	2	n	pl	MISC	Andere wijnen
ConanDoyle_SherlockHolmesDeAgraSchat	468	2	4	n	sg	OBJ	een flesch
ConanDoyle_SherlockHolmesDeAgraSchat	470	12	13	n	sg	MISC	tabaks-rook, de rook
ConanDoyle_SherlockHolmesDeAgraSchat	470	17	23	n	sg	MISC	den balsamieken geur van Oostersche tobacco
ConanDoyle_SherlockHolmesDeAgraSchat	470	21	23	n	sg	OBJ	Oostersche tobacco
ConanDoyle_SherlockHolmesDeAgraSchat	472	2	4	n	sg	OBJ	een mondstuk
ConanDoyle_SherlockHolmesDeAgraSchat	472	15	17	n	sg	OBJ	het rozenwater
ConanDoyle_SherlockHolmesDeAgraSchat	473	6	9	n	sg	MISC	een halven cirkel
ConanDoyle_SherlockHolmesDeAgraSchat	473	10	12	n	pl	PKM.uit	onze kinnen
ConanDoyle_SherlockHolmesDeAgraSchat	473	13	15	n	pl	PKM.uit	de handen
ConanDoyle_SherlockHolmesDeAgraSchat	473	30	32	n	sg	MISC	het midden
ConanDoyle_SherlockHolmesDeAgraSchat	474	5	7	n	sg	PKM.in	het besluit
ConanDoyle_SherlockHolmesDeAgraSchat	474	9	10	fm	sg	PER.misc	u
ConanDoyle_SherlockHolmesDeAgraSchat	474	10	12	n	sg	PKM.in	deze mededeeling
ConanDoyle_SherlockHolmesDeAgraSchat	474	23	25	n	sg	PKM.in	mijn adres
ConanDoyle_SherlockHolmesDeAgraSchat	474	33	35	n	sg	PKM.in	mijn verzoek
ConanDoyle_SherlockHolmesDeAgraSchat	474	39	41	fm	sg	PER.misc	vreemd volk
ConanDoyle_SherlockHolmesDeAgraSchat	475	3	5	n	sg	MISC	de vrijheid
ConanDoyle_SherlockHolmesDeAgraSchat	475	5	7	n	sg	MISC	de zaak
ConanDoyle_SherlockHolmesDeAgraSchat	476	6	8	n	sg	PKM.in	zijne discretie
ConanDoyle_SherlockHolmesDeAgraSchat	477	2	4	n	pl	MISC	deze voorzorgsmaatregelen
ConanDoyle_SherlockHolmesDeAgraSchat	477	36	38	n	sg	MISC	de aesthetica
ConanDoyle_SherlockHolmesDeAgraSchat	477	39	41	m	sg	PER.misc	een politieman
ConanDoyle_SherlockHolmesDeAgraSchat	478	2	12	n	sg	PKM.in	een natuurlijken afkeer van alle vormen van het ruwe materialisme
ConanDoyle_SherlockHolmesDeAgraSchat	478	9	12	n	sg	PKM.in	het ruwe materialisme
ConanDoyle_SherlockHolmesDeAgraSchat	479	8	11	fm	sg	PER.misc	de ruwe menigte
ConanDoyle_SherlockHolmesDeAgraSchat	480	8	12	n	sg	MISC	een eenigszins elegante atmosfeer
ConanDoyle_SherlockHolmesDeAgraSchat	481	3	7	fm	sg	PER.misc	een beschermer der kunst
ConanDoyle_SherlockHolmesDeAgraSchat	481	5	7	n	sg	PKM.in	der kunst
ConanDoyle_SherlockHolmesDeAgraSchat	482	4	6	n	sg	PKM.in	mijn zwak
ConanDoyle_SherlockHolmesDeAgraSchat	483	0	2	n	sg	OBJ	Dit landschap, een zeldzaam Corot, dit
ConanDoyle_SherlockHolmesDeAgraSchat	483	9	11	fm	sg	PER.misc	een kenner
ConanDoyle_SherlockHolmesDeAgraSchat	483	12	14	n	sg	PKM.in	eenigen twijfel
ConanDoyle_SherlockHolmesDeAgraSchat	483	17	20	n	sg	OBJ	deze Salvator Rosa
ConanDoyle_SherlockHolmesDeAgraSchat	483	25	27	n	sg	OBJ	deze Bouguereau
ConanDoyle_SherlockHolmesDeAgraSchat	484	4	8	n	sg	MISC	de moderne Fransche school
ConanDoyle_SherlockHolmesDeAgraSchat	485	21	23	n	sg	PKM.in	uw verzoek
ConanDoyle_SherlockHolmesDeAgraSchat	486	9	10	fm	pl	PER.misc	ons, we, Wij, wij, wij, wij, ons, wij, elkander
ConanDoyle_SherlockHolmesDeAgraSchat	487	21	22	n	sg	LOC.bc	Norwood, Norwood
ConanDoyle_SherlockHolmesDeAgraSchat	489	7	9	n	sg	LOC.lijn	den weg, dien, die
ConanDoyle_SherlockHolmesDeAgraSchat	493	4	6	n	pl	PKM.uit	zijn ooren
ConanDoyle_SherlockHolmesDeAgraSchat	496	10	15	n	pl	MISC	verscheidene punten in de geschiedenis, die
ConanDoyle_SherlockHolmesDeAgraSchat	497	4	6	n	pl	MISC	de feiten
ConanDoyle_SherlockHolmesDeAgraSchat	499	6	8	n	sg	PKM.in	zijn ontslag
ConanDoyle_SherlockHolmesDeAgraSchat	499	12	14	n	sg	LOC.punt	Pondicherry Lodge, Pondicherry Lodge
ConanDoyle_SherlockHolmesDeAgraSchat	500	2	3	n	sg	MISC	fortuin
ConanDoyle_SherlockHolmesDeAgraSchat	500	8	12	n	sg	MISC	een aanzienlijke som gelds
ConanDoyle_SherlockHolmesDeAgraSchat	500	13	18	n	sg	OBJ	eene groote verzameling kostbare zeldzaamheden
ConanDoyle_SherlockHolmesDeAgraSchat	500	19	25	n	sg	MISC	een gansch gevolg van Inlandsche bedienden
ConanDoyle_SherlockHolmesDeAgraSchat	501	1	3	n	pl	MISC	deze omstandigheden
ConanDoyle_SherlockHolmesDeAgraSchat	501	6	8	n	sg	OBJ	een huis
ConanDoyle_SherlockHolmesDeAgraSchat	502	0	5	m	pl	PER.fic	Mijn tweeling-broeder Bartholomeus en ik, zijn eenige kinderen, Wij, onzen, wij, ons, wij, wij, onzen, Onze, ons, ons, Mijn broeder en ik, ons, wij, ons, ons, wij, ons, ons, onze, ons, Gij, mijn zoons
ConanDoyle_SherlockHolmesDeAgraSchat	503	6	8	n	sg	MISC	de sensatie, die
ConanDoyle_SherlockHolmesDeAgraSchat	504	2	5	n	pl	MISC	de bizonderheden ervan
ConanDoyle_SherlockHolmesDeAgraSchat	504	6	8	n	pl	OBJ	de bladen
ConanDoyle_SherlockHolmesDeAgraSchat	504	27	29	n	sg	PKM.in	zijne tegenwoordigheid
ConanDoyle_SherlockHolmesDeAgraSchat	506	12	15	n	sg	PKM.in	zijn eigen hart
ConanDoyle_SherlockHolmesDeAgraSchat	506	18	19	n	sg	MISC	dat
ConanDoyle_SherlockHolmesDeAgraSchat	506	25	30	n	sg	PKM.in	het lot van Arthur Morstan
ConanDoyle_SherlockHolmesDeAgraSchat	507	5	7	n	sg	PKM.in	eenig geheim
ConanDoyle_SherlockHolmesDeAgraSchat	507	8	11	n	sg	PKM.in	eenig bepaald gevaar
ConanDoyle_SherlockHolmesDeAgraSchat	508	15	17	fm	pl	PER.misc	twee prijs-vechters, portiers van Pondicherry Lodge
ConanDoyle_SherlockHolmesDeAgraSchat	511	18	21	n	sg	PKM.in	een grooten afkeer
ConanDoyle_SherlockHolmesDeAgraSchat	511	25	29	fm	pl	PER.misc	mannen met houten beenen
ConanDoyle_SherlockHolmesDeAgraSchat	512	1	3	n	sg	MISC	zekere gelegenheid
ConanDoyle_SherlockHolmesDeAgraSchat	512	6	8	n	sg	OBJ	zijn revolver
ConanDoyle_SherlockHolmesDeAgraSchat	512	9	12	fm	sg	PER.misc	zulk een gebrekkige, die, een rustig besteller, die
ConanDoyle_SherlockHolmesDeAgraSchat	512	25	27	n	sg	MISC	een boodschap
ConanDoyle_SherlockHolmesDeAgraSchat	513	3	6	n	sg	MISC	een aanzienlijke som
ConanDoyle_SherlockHolmesDeAgraSchat	513	8	10	n	sg	MISC	de zaak, dit
ConanDoyle_SherlockHolmesDeAgraSchat	514	8	13	n	sg	PKM.in	een gril van mijn vader
ConanDoyle_SherlockHolmesDeAgraSchat	514	18	20	n	sg	PKM.in	ons oordeel
ConanDoyle_SherlockHolmesDeAgraSchat	515	8	12	n	sg	OBJ	een brief uit Indië, hem, die brief, hem
ConanDoyle_SherlockHolmesDeAgraSchat	516	4	6	n	sg	OBJ	de ontbijttafel
ConanDoyle_SherlockHolmesDeAgraSchat	517	15	17	n	sg	PKM.uit	de hand
ConanDoyle_SherlockHolmesDeAgraSchat	517	27	29	n	sg	PKM.in	krabbelend schrift
ConanDoyle_SherlockHolmesDeAgraSchat	518	33	36	n	sg	MISC	een laatste onderhoud
ConanDoyle_SherlockHolmesDeAgraSchat	519	2	4	n	sg	LOC.punt	zijn kamer
ConanDoyle_SherlockHolmesDeAgraSchat	519	9	10	n	pl	OBJ	kussens
ConanDoyle_SherlockHolmesDeAgraSchat	520	3	5	n	sg	OBJ	de deur
ConanDoyle_SherlockHolmesDeAgraSchat	520	12	17	n	sg	MISC	eene zijde van het bed
ConanDoyle_SherlockHolmesDeAgraSchat	520	15	17	n	sg	OBJ	het bed
ConanDoyle_SherlockHolmesDeAgraSchat	521	3	5	n	pl	PKM.uit	onze handen
ConanDoyle_SherlockHolmesDeAgraSchat	521	9	12	n	sg	PKM.in	een merkwaardige bekentenis, die
ConanDoyle_SherlockHolmesDeAgraSchat	521	14	16	n	sg	PKM.in	een stem, die
ConanDoyle_SherlockHolmesDeAgraSchat	521	26	28	n	pl	PKM.in	zijn lijden
ConanDoyle_SherlockHolmesDeAgraSchat	522	6	9	n	pl	PKM.in	zijn eigen woorden
ConanDoyle_SherlockHolmesDeAgraSchat	523	4	6	n	sg	MISC	éen zaak, die
ConanDoyle_SherlockHolmesDeAgraSchat	523	15	18	n	sg	MISC	dit uiterste oogenblik
ConanDoyle_SherlockHolmesDeAgraSchat	525	0	3	n	pl	PKM.in	De verwenschte gelddorst, die
ConanDoyle_SherlockHolmesDeAgraSchat	525	5	7	n	sg	PKM.in	mijn gemoed
ConanDoyle_SherlockHolmesDeAgraSchat	525	8	11	n	pl	PKM.in	mijn gansche leven
ConanDoyle_SherlockHolmesDeAgraSchat	525	16	18	n	sg	OBJ	den schat, den Agra-schat
ConanDoyle_SherlockHolmesDeAgraSchat	526	7	8	m	sg	PER.fic	zelven
ConanDoyle_SherlockHolmesDeAgraSchat	526	18	20	n	sg	PKM.in	de gierigheid
ConanDoyle_SherlockHolmesDeAgraSchat	528	1	5	n	sg	OBJ	dezen krans met paarlen, hem, hem, dezen krans
ConanDoyle_SherlockHolmesDeAgraSchat	528	8	10	n	sg	OBJ	de kinine-flesch
ConanDoyle_SherlockHolmesDeAgraSchat	529	3	4	fm	sg	PER.misc	ik, ik
ConanDoyle_SherlockHolmesDeAgraSchat	530	7	10	n	sg	MISC	een eerlijk deel
ConanDoyle_SherlockHolmesDeAgraSchat	532	3	4	fm	pl	PER.misc	menschen, die
